id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
718,372545,6,1.3,1757,10306,1.5,0,3,1,6,1237,520,1905,0,98001,47.561946,0.0,2107,12065,20230210T000000
719,295458,2,1.7,1608,2141,1.0,0,3,2,8,1320,288,1983,0,98001,47.113453,0.0,1694,2435,20230219T000000
720,341458,1,2.0,3271,9945,2.0,1,2,5,6,2895,376,1926,0,98006,47.450016,0.0,3759,8103,20231119T000000
721,396170,3,3.4,1006,17088,1.5,0,4,5,6,711,295,1944,0,98001,47.732452,0.0,1138,17255,20230629T000000
722,93474,6,3.6,1099,15582,2.0,0,0,5,7,840,259,1922,0,98003,48.288466,0.0,1215,17539,20231208T000000
723,147772,5,1.9,1123,11065,1.5,0,3,3,7,896,227,2011,0,98005,47.259138,0.0,916,10375,20230608T000000
724,461489,3,3.6,1945,0,2.0,0,4,3,8,1374,571,2003,2022,98004,47.584616,0.0,1957,0,20230206T000000
725,375629,2,3.6,2345,19704,2.0,0,3,4,8,2026,319,1980,0,98005,47.385791,0.0,2183,22753,20230127T000000
726,322402,6,3.3,2591,34723,2.5,0,4,4,7,2304,287,2021,0,98006,47.90953,0.0,2189,29746,20230913T000000
727,352765,4,1.4,4057,19642,1.5,0,4,3,9,3116,941,1912,0,98002,47.229243,0.0,3802,19591,20231005T000000
728,402137,1,3.1,200,21091,1.5,0,3,5,7,172,28,1967,0,98002,47.624988,0.0,211,17089,20230906T000000
729,269036,5,3.8,2486,20724,1.5,0,1,3,6,2485,1,1983,2012,98001,47.218558,0.0,2218,18915,20230630T000000
730,233254,4,3.0,1554,18970,2.5,0,4,1,7,1501,53,2005,2006,98006,47.436287,0.0,1519,21336,20230117T000000
731,379376,6,2.0,1530,24316,2.5,0,0,5,7,1097,433,1963,0,98005,47.493137,0.0,1471,28937,20230505T000000
732,203244,6,2.5,1504,18953,1.0,0,3,3,7,1110,394,1924,1956,98003,47.713938,0.0,1234,22086,20231108T000000
733,411237,3,2.9,1272,11873,1.0,0,1,4,8,1079,193,1985,0,98004,47.284567,0.0,1337,9700,20230731T000000
734,94612,6,2.5,3347,7040,1.5,0,3,3,7,2589,758,1951,0,98005,47.632677,0.0,3506,8241,20230825T000000
735,504373,5,1.4,2673,12510,1.0,0,2,2,9,1936,737,1947,0,98006,47.503756,0.0,3171,14124,20231026T000000
736,420889,4,1.9,2018,18141,1.5,0,0,3,7,1566,452,1960,2006,98006,47.554559,0.0,1854,20809,20230719T000000
737,388404,5,3.4,3080,11839,1.0,0,2,5,7,2212,868,1916,0,98005,47.691667,0.0,2980,13803,20230630T000000
738,497403,2,3.6,789,18143,2.0,0,4,3,8,677,112,1939,0,98004,47.243489,0.0,758,18057,20230510T000000
739,599821,2,1.4,935,19391,2.5,0,4,4,7,792,143,1974,0,98005,47.662119,0.0,1091,17151,20230501T000000
740,502155,1,3.9,257,23331,3.0,0,2,1,7,180,77,1988,1990,98005,47.386219,0.0,247,18861,20230706T000000
741,73868,1,2.0,1440,27827,1.5,1,2,2,6,1216,224,1968,0,98004,47.719175,0.0,1407,22523,20230815T000000
742,158063,2,3.0,2129,15780,2.0,0,4,5,6,1822,307,1984,0,98003,47.566912,0.0,1918,16679,20230611T000000
743,256277,6,3.3,2082,1922,2.5,0,1,4,8,1835,247,1925,1930,98006,47.458094,0.0,1666,1796,20230422T000000
744,353913,5,3.4,2119,11548,1.0,0,0,2,6,2099,20,1979,1992,98004,47.381995,0.0,1788,11529,20230514T000000
745,427648,2,3.8,871,15440,2.0,0,3,3,7,866,5,1955,1974,98001,47.664659,0.0,942,13163,20230705T000000
746,241138,1,1.9,2642,0,1.5,0,2,2,7,2267,375,1939,1958,98001,47.75219,0.0,2834,0,20230624T000000
747,378015,2,3.6,2191,28886,1.5,0,0,1,8,2089,102,1984,2022,98001,47.39343,0.0,2035,24610,20230918T000000
748,236692,6,1.4,2586,16423,1.5,0,3,2,7,1876,710,2011,0,98001,47.273399,0.0,2558,16060,20231113T000000
749,258272,2,3.1,485,18813,1.0,0,3,2,8,416,69,1995,0,98002,47.638842,0.0,445,18386,20231108T000000
750,139000,5,3.2,2249,28655,2.0,0,2,3,7,2032,217,1967,0,98003,47.210294,0.0,2456,23023,20231224T000000
751,211515,4,3.0,1049,8698,1.5,0,1,3,5,912,137,2001,2022,98002,47.238898,0.0,1192,9281,20230926T000000
752,147247,6,1.8,1682,20740,1.5,0,1,5,7,1293,389,2021,2022,98005,47.28746,0.0,1950,21056,20231009T000000
753,203619,1,3.6,2427,13901,1.0,0,0,3,7,1744,683,2016,0,98005,47.41691,0.0,2110,13887,20230812T000000
754,508046,5,1.5,2072,13159,2.5,0,0,2,7,1690,382,1907,0,98004,47.232734,0.0,2233,14833,20230909T000000
755,207590,2,1.2,1318,7278,1.5,0,4,1,6,1178,140,1972,1983,98001,47.11224,0.0,1562,6524,20230305T000000
756,744857,2,3.2,2005,31656,2.0,0,1,3,6,2000,5,1944,0,98004,47.272911,0.0,2125,36228,20231114T000000
757,423997,4,2.4,774,11244,2.0,0,0,5,8,596,178,1916,0,98005,47.628495,0.0,727,12884,20230504T000000
758,377725,1,3.5,2920,21994,1.5,1,4,5,7,2847,73,1940,0,98001,47.245691,0.0,3078,24869,20230311T000000
759,221246,1,2.2,1835,0,1.0,1,3,2,5,1322,513,1976,0,98006,47.431946,0.0,1973,0,20230826T000000
760,455046,3,1.5,2894,26799,2.0,0,0,3,7,2834,60,1908,1946,98003,47.88934,0.0,2774,23181,20230316T000000
761,263654,1,3.5,1578,25522,1.0,0,4,3,8,1498,80,1969,2007,98005,47.490165,0.0,1328,25268,20230110T000000
762,368301,4,2.6,1581,15974,1.0,0,1,5,8,1116,465,1990,1996,98006,47.568506,0.0,1648,14439,20230925T000000
763,734012,3,1.6,1388,12730,2.0,0,3,3,6,1095,293,2005,0,98004,47.310792,0.0,1555,10449,20230329T000000
764,335591,3,3.2,2700,19000,1.5,0,0,2,7,1931,769,2000,2010,98006,47.932695,0.0,3237,17323,20230219T000000
765,522390,2,2.5,1432,37887,1.5,1,1,1,8,1430,2,2002,0,98004,47.391741,0.0,1273,37419,20230523T000000
766,244523,2,2.8,2515,0,1.5,0,3,2,8,2083,432,2006,0,98005,47.454379,0.0,2716,0,20230228T000000
767,344751,1,2.4,1694,22820,1.5,0,2,3,8,1522,172,1923,0,98002,47.763412,0.0,1374,26875,20231114T000000
768,615620,3,3.5,419,5883,2.0,0,1,2,8,322,97,1972,1974,98003,47.463653,0.0,497,6250,20230730T000000
769,255954,2,3.5,1543,14800,2.0,0,2,4,6,1512,31,2020,0,98006,47.509578,0.0,1242,12647,20230313T000000
770,621867,4,3.1,1056,12521,2.0,0,0,4,5,826,230,2005,0,98006,47.443662,0.0,996,14083,20230901T000000
771,456162,2,1.3,2027,10716,2.0,0,4,3,8,1577,450,1910,1919,98005,47.445034,0.0,1683,12550,20230827T000000
772,265629,6,3.5,1047,14895,1.5,0,0,3,6,831,216,1934,0,98005,47.5741,0.0,1097,13481,20230709T000000
773,444861,6,3.0,2740,3658,1.5,0,1,1,7,2298,442,1928,1962,98004,47.610589,0.0,2564,3136,20230219T000000
774,495883,2,3.1,1927,25291,1.5,0,2,2,8,1359,568,1907,1955,98001,47.37135,0.0,2106,23495,20230724T000000
775,443271,3,2.1,1857,0,1.5,0,2,1,7,1632,225,1916,1946,98001,47.346784,0.0,1846,0,20230223T000000
776,114466,3,3.6,2524,20397,3.0,0,3,3,8,1790,734,1970,0,98001,47.378173,0.0,2442,17746,20231106T000000
777,240929,5,3.2,2771,11734,2.5,0,0,3,9,2387,384,1911,0,98004,47.219749,0.0,2603,13045,20230812T000000
778,312872,6,1.3,1983,3290,1.0,0,0,5,8,1660,323,2011,2014,98001,47.181914,0.0,1654,3574,20230605T000000
779,338834,4,2.2,1383,17023,1.0,1,1,1,6,1068,315,1978,0,98005,47.559433,0.0,1219,18053,20231226T000000
780,443100,3,3.7,580,0,1.0,0,2,3,6,463,117,2016,0,98002,47.687719,0.0,612,0,20230220T000000
781,376655,1,1.1,1451,15397,1.5,0,1,4,8,1322,129,1992,0,98002,47.674209,0.0,1449,14576,20230829T000000
782,149698,6,3.9,1506,771,1.0,0,1,5,7,1058,448,2008,0,98002,47.023602,0.0,1247,643,20231126T000000
783,407029,4,3.0,2085,19612,2.0,0,2,2,6,1657,428,1949,0,98001,47.450987,0.0,2121,18492,20230610T000000
784,441587,4,2.9,1723,5756,2.5,0,1,5,8,1557,166,2013,2022,98002,47.279582,0.0,1415,5990,20230509T000000
785,433968,3,1.8,2550,10490,2.0,0,2,2,8,1901,649,1923,0,98006,47.528747,0.0,2561,12160,20230326T000000
786,512117,4,1.7,1509,17939,1.5,0,1,4,7,1309,200,1936,0,98001,47.416435,0.0,1789,20329,20230310T000000
787,475088,3,3.8,1954,7274,1.5,0,4,2,9,1466,488,1977,0,98006,47.618382,0.0,1803,5912,20230224T000000
788,418877,2,1.9,2947,14420,2.0,0,1,1,8,2199,748,1910,1931,98005,47.496169,0.0,3210,12336,20230326T000000
789,339475,6,3.3,2273,0,2.5,0,1,2,6,2117,156,1998,0,98006,47.1208,0.0,2496,0,20231211T000000
790,100855,5,2.2,1951,21308,2.5,0,4,2,8,1521,430,1980,0,98005,47.306583,0.0,1876,25052,20231125T000000
791,414442,2,1.4,1518,32649,2.5,0,0,5,7,1233,285,1958,0,98004,47.501157,0.0,1574,26848,20230321T000000
792,381153,6,1.0,1493,42922,2.0,0,2,4,9,1372,121,1954,0,98004,47.518022,0.0,1476,46377,20230808T000000
793,390736,3,2.6,1319,15911,2.0,0,3,2,8,994,325,1926,0,98006,47.218865,0.0,1204,15056,20230420T000000
794,158487,6,3.9,1567,22882,1.0,0,4,1,7,1346,221,2007,2014,98003,47.192708,0.0,1726,21639,20230910T000000
795,187841,3,2.1,2604,0,2.0,0,0,5,7,2539,65,1966,0,98005,47.511249,0.0,2815,0,20231113T000000
796,507972,2,2.1,1822,30027,1.5,1,1,4,6,1578,244,2018,0,98001,47.219267,0.0,2113,33752,20230613T000000
797,344066,1,2.0,920,22762,1.5,0,0,4,6,657,263,1959,0,98003,47.166274,0.0,963,20711,20230413T000000
798,452225,1,2.6,3414,10160,2.0,0,4,3,7,2993,421,1901,0,98005,47.410972,0.0,3262,10994,20230423T000000
799,354247,6,2.3,2255,27371,1.5,0,1,1,6,1639,616,1967,0,98001,47.402311,0.0,2448,28858,20230909T000000
800,354463,1,3.6,874,12455,1.0,0,0,5,7,685,189,1917,0,98005,47.32432,0.0,915,12541,20230601T000000
801,490742,3,2.5,1646,10419,1.0,0,3,5,6,1571,75,1919,0,98005,47.359253,0.0,1722,10845,20231202T000000
802,272593,4,2.5,2088,19753,1.0,0,2,1,7,1468,620,1984,2022,98001,47.502767,0.0,2380,15945,20230908T000000
803,364418,3,1.4,3363,4366,1.0,0,2,4,8,2431,932,1962,0,98005,47.355967,0.0,3915,3499,20231220T000000
804,280658,4,3.9,1113,25216,1.0,0,4,2,6,900,213,1977,0,98005,47.514139,0.0,970,25724,20230329T000000
805,284825,2,1.7,2780,4440,1.5,0,1,1,7,2779,1,1971,0,98005,47.423906,0.0,2573,4482,20230410T000000
806,303624,5,1.2,3119,4499,1.5,0,1,5,7,2456,663,1901,1929,98004,47.53353,0.0,3306,3727,20230430T000000
807,383320,4,3.0,1497,5903,3.0,0,2,1,6,1118,379,1989,2008,98002,47.675641,0.0,1531,5884,20231030T000000
808,278187,1,2.8,1777,22595,1.5,0,0,4,8,1536,241,1982,0,98005,47.66785,0.0,1885,24922,20230723T000000
809,538363,3,2.2,1170,8832,1.0,0,1,3,8,1001,169,1941,0,98001,47.757642,0.0,1138,8977,20230529T000000
810,215808,2,2.3,1837,1520,2.0,0,3,3,8,1533,304,1927,0,98006,47.667629,0.0,1772,1530,20230720T000000
811,321969,1,3.4,1970,8943,2.5,0,3,2,9,1938,32,1928,0,98005,47.547712,0.0,1668,9722,20231022T000000
812,284040,2,1.6,2527,14679,2.0,0,1,2,7,1981,546,1968,0,98004,47.413314,0.0,2651,12752,20230103T000000
813,567046,5,3.5,2872,3190,1.5,1,1,4,5,2263,609,2006,2008,98004,47.422448,0.0,2499,3135,20230309T000000
814,379483,3,2.9,1401,3483,2.0,0,2,2,6,1039,362,1927,1933,98006,47.324445,0.0,1496,2992,20230603T000000
815,504776,6,2.3,426,36112,2.0,0,4,3,8,387,39,1959,1971,98005,47.500906,0.0,505,36456,20230701T000000
816,127165,3,2.4,1983,6394,2.0,0,2,4,7,1579,404,2004,0,98003,47.639477,0.0,1789,6629,20230113T000000
817,390057,5,1.8,2234,11769,2.0,0,4,4,6,2101,133,2011,0,98006,47.354866,0.0,1914,9987,20230708T000000
818,483444,3,3.3,2199,11327,2.5,0,3,4,5,2180,19,1989,0,98002,47.492556,0.0,1780,9403,20230120T000000
819,362342,6,2.5,1738,10786,2.5,0,4,1,8,1239,499,2022,0,98001,47.364528,0.0,1653,9348,20231205T000000
820,509822,4,2.0,2099,21213,2.0,0,2,2,8,2094,5,1904,1930,98001,47.541871,0.0,1859,21945,20231010T000000
821,272406,2,2.8,3212,24481,1.5,0,1,5,7,2493,719,1914,0,98001,47.390123,0.0,3201,21441,20230110T000000
822,561402,6,4.0,2305,11940,2.0,0,4,3,9,1904,401,2009,0,98001,47.352098,0.0,2327,10866,20230707T000000
823,694834,1,2.3,1701,2635,2.5,0,2,2,10,1587,114,1972,2016,98004,47.364007,0.0,1598,2848,20231211T000000
824,295574,5,3.8,1599,27744,1.0,0,3,3,8,1438,161,1931,1935,98002,47.600666,0.0,1758,24951,20230119T000000
825,283174,4,2.0,1864,14046,3.0,0,4,2,8,1740,124,1951,2000,98005,47.48065,0.0,2165,13470,20230523T000000
826,568007,1,1.2,3309,32303,1.0,0,3,5,8,2779,530,1989,2022,98005,47.414316,0.0,2927,37844,20230413T000000
827,586935,1,1.6,1853,0,1.5,0,3,3,8,1806,47,1936,0,98003,47.552281,0.0,2102,0,20231030T000000
828,271570,5,2.3,1984,16954,2.5,0,0,5,9,1858,126,1914,0,98005,47.417097,0.0,1691,15295,20230829T000000
829,286971,4,1.7,1614,34186,1.5,1,4,3,6,1279,335,1940,0,98002,47.725304,0.0,1438,35520,20230601T000000
830,307732,1,1.0,2879,11467,1.5,0,2,1,7,2834,45,1903,0,98005,47.305227,0.0,2949,12227,20230929T000000
831,148332,1,3.7,3567,12745,1.0,0,4,1,7,3525,42,2016,0,98004,47.462606,0.0,3291,14785,20231203T000000
832,212202,4,3.5,2360,17955,1.5,0,4,3,8,1945,415,1952,0,98006,47.219047,0.0,1927,18295,20230707T000000
833,199378,3,3.2,2066,9412,1.0,0,3,3,9,1850,216,1999,2022,98005,47.430625,0.0,1896,9642,20230729T000000
834,234830,1,1.5,2029,11879,1.5,0,3,5,7,1916,113,1983,0,98001,47.164073,0.0,2357,13724,20230626T000000
835,344797,2,1.4,92,11621,1.5,1,3,4,8,86,6,1926,0,98001,47.649263,0.0,80,9549,20230713T000000
836,385132,4,1.2,2596,8725,3.0,0,3,3,8,1828,768,1920,0,98006,47.653301,0.0,2869,9172,20230626T000000
837,582575,1,3.2,2107,27288,3.0,0,2,2,7,1872,235,1959,0,98001,47.656834,0.0,2294,26378,20230307T000000
838,200246,5,3.8,2342,19610,1.0,0,1,2,7,2323,19,1985,0,98001,47.505774,0.0,1973,22824,20231106T000000
839,497648,6,2.3,1430,17506,2.0,0,0,2,7,1100,330,1963,2001,98004,47.324026,0.0,1332,20730,20230102T000000
840,317901,2,1.4,1692,23085,1.0,0,3,1,6,1588,104,1970,0,98004,47.339932,0.0,1481,20040,20231113T000000
841,342580,6,2.5,1671,12356,1.0,0,3,5,6,1437,234,1946,1975,98004,47.806034,0.0,1352,11275,20230928T000000
842,451222,6,2.0,2817,7257,1.0,0,0,1,7,2159,658,1953,0,98005,47.787135,0.0,2448,6599,20230301T000000
843,181591,1,2.1,1696,8973,3.0,0,3,2,7,1213,483,1930,0,98006,47.524511,0.0,1493,7539,20230212T000000
844,407361,2,2.9,3666,15017,2.5,0,1,3,9,3401,265,1916,0,98001,47.396873,0.0,3176,14914,20230403T000000
845,374967,2,3.2,2344,4407,1.0,0,4,2,7,1863,481,1949,0,98003,47.773725,0.0,1960,4430,20230814T000000
846,423867,3,1.3,979,9997,1.0,0,0,3,8,795,184,1906,0,98006,47.361099,0.0,989,10288,20231013T000000
847,393375,6,1.1,1897,9838,1.5,0,2,5,6,1604,293,1982,0,98003,47.54577,0.0,1762,10479,20230304T000000
848,718295,2,4.0,1478,36245,2.0,0,0,4,6,1259,219,1927,0,98001,47.770391,0.0,1719,29908,20231007T000000
849,254339,3,1.7,244,0,2.0,0,1,3,7,185,59,1909,1930,98002,47.332732,0.0,213,0,20230114T000000
850,270350,4,1.2,3279,13203,1.5,0,2,1,8,2955,324,1926,0,98006,47.665845,0.0,3413,15388,20230128T000000
851,256528,3,1.6,2562,32256,2.0,0,4,2,7,2325,237,1912,0,98005,47.604112,0.0,2972,31675,20230522T000000
852,266678,5,1.1,2426,16218,1.5,0,3,2,7,1801,625,1965,0,98003,47.492097,0.0,1986,13666,20230418T000000
853,254391,1,2.2,2132,22534,2.5,0,0,2,8,1833,299,1985,0,98006,47.301313,0.0,2145,18801,20231017T000000
854,528352,4,3.4,894,15998,2.0,0,2,3,7,789,105,2022,0,98006,47.355112,0.0,876,14601,20230319T000000
855,563075,4,2.0,1613,8326,1.5,1,0,5,6,1219,394,1983,0,98004,47.55789,0.0,1889,9167,20230904T000000
856,264388,5,2.3,2673,0,2.0,0,4,3,8,2588,85,1959,0,98002,47.215333,0.0,2848,0,20230112T000000
857,225146,3,3.0,1159,17054,2.5,0,0,1,6,979,180,1942,0,98004,47.526149,0.0,1089,19198,20230703T000000
858,420712,1,2.5,0,7243,1.5,0,2,2,7,0,0,1968,0,98002,47.60821,0.0,0,8169,20231113T000000
859,267166,3,3.6,1818,6996,1.5,0,1,3,7,1454,364,1962,0,98002,47.697044,0.0,1878,6875,20231227T000000
860,444939,2,3.6,1886,10010,2.5,0,2,2,8,1590,296,1969,1977,98005,47.220329,0.0,1770,9212,20231023T000000
861,380438,3,1.0,2108,32448,1.0,0,0,1,8,1482,626,1998,0,98006,47.763249,0.0,2348,33715,20230828T000000
862,122638,4,3.3,2582,39048,1.0,0,4,4,8,1832,750,1964,0,98004,47.839073,0.0,2755,43898,20230920T000000
863,582125,1,2.4,2510,17172,1.5,0,3,4,7,1798,712,1998,0,98004,47.58203,0.0,2013,14181,20231201T000000
864,619381,3,4.0,2207,10352,2.5,0,3,4,8,1901,306,1966,2009,98003,47.29239,0.0,2529,12229,20230314T000000
865,258081,1,2.4,2956,3227,2.0,0,4,2,8,2367,589,1953,1983,98006,47.434378,0.0,2834,3415,20230309T000000
866,291844,1,4.0,784,19685,2.5,1,0,3,8,758,26,1935,1944,98001,47.490481,0.0,829,18883,20231014T000000
867,392879,2,3.3,2403,32829,2.0,0,4,2,6,2085,318,1970,0,98001,47.554093,0.0,2303,32908,20231122T000000
868,400168,2,1.7,2501,12526,1.0,0,0,5,8,2320,181,1992,0,98003,47.504396,0.0,2882,11952,20230808T000000
869,448781,4,2.6,1008,0,2.0,1,2,3,7,913,95,1914,1933,98002,47.556233,0.0,1068,0,20230216T000000
870,651530,5,4.0,797,21700,2.0,0,1,1,7,682,115,1974,0,98003,47.481851,0.0,822,22529,20230227T000000
871,323457,1,3.6,1403,24853,1.0,0,0,4,7,1295,108,1917,0,98003,47.553021,0.0,1672,20481,20230124T000000
872,230255,5,1.3,1470,0,1.0,0,3,3,9,1269,201,2007,0,98004,47.407895,0.0,1341,0,20231017T000000
873,143102,4,3.1,2602,16764,1.0,0,3,3,6,2122,480,1903,0,98003,47.432363,0.0,2149,14933,20231115T000000
874,240360,1,2.0,1508,19512,2.0,0,1,4,8,1252,256,1987,0,98002,47.384795,0.0,1517,18790,20230124T000000
875,345030,1,1.0,1314,14268,2.5,0,0,1,8,1250,64,1910,0,98001,47.883452,0.0,1274,13532,20230305T000000
876,619183,6,2.2,1510,7092,2.0,0,1,2,8,1312,198,1905,1927,98005,47.79278,0.0,1482,7722,20230912T000000
877,272358,5,1.7,2894,25159,3.0,0,2,2,6,2353,541,2021,0,98006,47.611059,0.0,3033,22735,20230528T000000
878,383568,3,3.5,2010,10966,1.0,0,1,3,9,1515,495,1950,0,98003,47.765062,0.0,2102,9023,20230426T000000
879,347536,2,2.0,1856,148,2.5,0,2,4,7,1575,281,1957,0,98006,47.659692,0.0,1776,121,20230408T000000
880,528258,3,3.5,1911,0,2.5,0,3,5,8,1482,429,1959,0,98003,47.536254,0.0,2188,0,20230827T000000
881,729039,5,1.0,3033,27608,1.5,0,2,1,7,2992,41,1917,1948,98006,47.198886,0.0,3216,22506,20231010T000000
882,270369,2,1.9,1400,21166,3.0,0,0,2,7,1186,214,1978,2001,98004,47.447567,0.0,1618,24202,20231027T000000
883,276584,3,1.7,3052,15879,1.5,0,0,1,8,2144,908,1966,0,98004,47.432992,0.0,3556,17131,20230403T000000
884,506624,6,1.7,2168,10597,2.5,0,0,1,9,1578,590,1916,0,98006,47.273385,0.0,1879,12699,20230306T000000
885,452283,2,1.2,1871,9710,2.5,1,0,1,7,1469,402,1996,2022,98003,47.202768,0.0,2006,7846,20230623T000000
886,627006,1,1.6,4000,4242,2.0,0,4,4,9,2910,1090,1933,0,98003,47.598544,0.0,3708,4834,20231106T000000
887,437589,3,2.7,1155,10685,2.0,0,2,4,7,1118,37,1929,0,98002,47.564901,0.0,1310,11522,20230823T000000
888,296106,2,1.9,1717,0,1.0,0,0,4,7,1641,76,1918,0,98001,47.266521,0.0,1876,0,20230616T000000
889,438598,6,2.3,1014,7639,2.0,0,1,3,6,1005,9,1908,1917,98001,47.350824,0.0,891,7200,20230825T000000
890,516305,2,2.1,2761,11890,1.5,0,1,4,6,2517,244,1939,1983,98005,47.732244,0.0,3245,11303,20230107T000000
891,473072,2,3.6,3351,21098,2.0,0,4,3,7,2994,357,1943,0,98001,47.324461,0.0,3596,24014,20231106T000000
892,426091,6,3.7,3335,14600,2.0,0,2,2,7,3258,77,1994,0,98005,47.53416,0.0,3933,15846,20230212T000000
893,510001,3,2.5,2979,22949,2.5,0,2,2,6,2931,48,1958,0,98004,47.462044,0.0,2623,24512,20231003T000000
894,525394,4,2.0,1841,28491,1.0,0,2,2,6,1773,68,1990,0,98005,47.601273,0.0,2113,23142,20231206T000000
895,557323,3,1.3,1707,25581,2.5,0,4,2,7,1636,71,2010,0,98005,47.328778,0.0,1821,22350,20230602T000000
896,447306,5,3.9,663,19705,2.5,0,2,2,8,597,66,1924,0,98001,47.518017,0.0,676,23351,20230212T000000
897,324932,6,1.2,3628,15118,2.0,0,2,4,6,2541,1087,2018,2022,98003,47.533745,0.0,4093,14842,20230801T000000
898,372007,3,1.9,2375,5192,1.0,0,0,5,5,1968,407,1970,0,98004,47.546036,0.0,2501,5776,20230720T000000
899,530976,2,1.9,1606,22399,1.0,0,2,4,5,1430,176,1952,1990,98002,47.515815,0.0,1714,21407,20230604T000000
900,227459,6,2.0,3062,31797,1.0,0,0,5,6,2645,417,1947,0,98005,47.568922,0.0,2760,35158,20230808T000000
901,405300,1,1.5,1221,18421,2.0,0,0,4,8,1155,66,1970,0,98005,47.938354,0.0,1375,15615,20230602T000000
902,290999,3,3.3,2325,34172,2.0,0,2,2,7,2198,127,1983,2022,98006,48.01226,0.0,2464,27913,20230205T000000
903,354311,6,1.4,1861,0,3.0,0,1,1,7,1636,225,1952,0,98005,47.372157,0.0,2117,0,20230814T000000
904,541767,3,2.9,2510,3458,1.5,0,3,5,7,1773,737,2007,0,98003,47.036351,0.0,2360,3584,20231118T000000
905,378664,6,1.4,1949,23552,1.5,0,1,1,5,1580,369,1948,0,98002,47.619099,0.0,1817,21891,20230501T000000
906,356965,2,1.2,839,17642,2.0,0,2,2,8,644,195,1942,1961,98006,47.53725,0.0,679,19166,20230109T000000
907,146021,1,3.7,2060,28137,2.5,0,2,5,8,1651,409,1999,0,98001,47.712208,0.0,2281,28089,20231205T000000
908,461938,1,1.6,2839,14845,2.5,0,1,1,7,2513,326,1918,0,98004,47.556977,0.0,2646,17388,20231201T000000
909,446822,5,3.5,1976,6320,2.5,0,2,4,7,1422,554,1965,2008,98003,47.511721,0.0,1839,5270,20230630T000000
910,674488,6,2.6,2620,12864,1.5,0,0,2,7,1851,769,1933,0,98002,47.725781,0.0,2817,10633,20230121T000000
911,303833,3,1.2,1163,0,2.0,0,4,4,6,966,197,2019,0,98004,47.753756,0.0,1048,0,20230929T000000
912,382872,1,3.9,1978,3714,2.5,1,2,4,7,1855,123,1980,0,98001,47.222688,0.0,2301,3965,20230713T000000
913,387407,1,1.7,1500,24724,1.5,0,2,2,9,1063,437,1987,0,98004,47.336679,0.0,1522,26416,20230126T000000
914,586617,4,3.6,2597,23727,1.5,0,1,5,7,2479,118,1972,0,98006,47.478881,0.0,3084,19243,20231012T000000
915,335705,4,1.5,2025,18630,1.0,0,0,3,7,1650,375,1953,0,98005,47.519688,0.0,1682,21891,20230408T000000
916,391853,1,3.6,2552,0,1.0,0,1,3,6,1876,676,1900,0,98005,47.454803,0.0,2385,0,20230807T000000
917,441184,6,1.0,2870,11415,2.0,0,1,2,7,2497,373,2005,0,98003,47.586841,0.0,2733,12621,20231123T000000
918,377991,5,2.5,2553,2750,1.0,0,2,3,8,2516,37,1991,0,98004,47.699221,0.0,2788,3203,20230930T000000
919,283034,1,3.3,2218,26765,1.5,0,0,1,6,1913,305,1954,0,98005,47.844542,0.0,1963,27601,20231015T000000
920,379113,2,3.8,1201,9162,1.5,0,2,5,9,1088,113,1914,1962,98003,47.615783,0.0,1141,8775,20230307T000000
921,511044,3,3.7,1997,4142,2.0,0,2,4,5,1887,110,1984,0,98003,47.329533,0.0,2325,4109,20231111T000000
922,196022,5,3.5,1573,15297,1.5,0,2,4,6,1478,95,1914,0,98006,47.470525,0.0,1330,16993,20230421T000000
923,369945,2,3.7,1724,8598,2.0,0,2,2,6,1244,480,2020,2022,98003,47.48493,0.0,1893,9522,20230731T000000
924,244981,5,1.6,1700,29837,1.0,0,4,4,8,1567,133,1922,1929,98001,47.602928,0.0,1837,31144,20230620T000000
925,529256,2,1.9,1216,7651,1.0,0,3,1,7,1197,19,2016,0,98005,47.577634,0.0,1036,6788,20231205T000000
926,121521,3,1.9,434,1007,1.5,0,0,1,7,395,39,1965,1967,98005,47.910079,0.0,466,1135,20230228T000000
927,266161,3,2.1,1465,0,1.5,0,4,2,7,1393,72,1945,0,98002,47.407697,0.0,1505,0,20230130T000000
928,406581,4,2.2,2154,14692,1.5,0,3,4,8,1821,333,1999,2022,98001,47.57695,0.0,1970,13053,20230924T000000
929,584828,6,2.6,921,9380,1.0,0,3,3,7,732,189,2013,2022,98005,47.970942,0.0,851,9307,20230603T000000
930,340137,2,1.5,2012,710,2.5,0,3,3,8,1816,196,1908,0,98006,47.382959,0.0,2279,851,20231216T000000
931,266720,4,3.1,3520,26892,2.0,1,4,5,7,2983,537,1965,1972,98005,47.52903,0.0,3141,25045,20230102T000000
932,632173,2,1.5,2818,21672,1.0,0,0,2,6,2729,89,1965,1969,98002,47.311024,0.0,2832,18348,20230618T000000
933,132797,4,1.9,3314,14717,1.0,0,1,5,7,3288,26,1917,0,98004,47.516417,0.0,3554,11901,20230802T000000
934,20179,3,2.5,2312,28643,3.0,0,3,3,6,2187,125,1916,1948,98004,47.343957,0.0,1969,25029,20230908T000000
935,416002,5,3.4,2934,21625,2.0,0,1,3,8,2927,7,2004,0,98001,47.70936,0.0,3441,18917,20230131T000000
